policy,p999_latency_us,cvar999_us,load_regime
random,11236.151050602139,11259.121316264394,low
random,38229.217463778616,38341.76039918332,low
random,25009.657263278947,25034.465073890315,low
random,40523.679732535325,40630.7224916214,low
random,26802.050110248543,26857.862942430347,low
random,17558.59941629696,17583.687794103047,low
random,12358.532357038022,12391.594017352421,low
random,21817.038322072196,21829.234040795673,low
random,19065.978883954187,19268.781206700256,low
random,62218.639758369194,62288.458528024246,low
random,18276.305244600615,18287.32324824394,low
random,76836.16488963898,76864.8546819376,low
random,23583.778703183714,23649.25741737834,low
random,19923.919422049028,19996.14783828754,low
random,20501.358243646286,20532.524444418916,low
random,36206.45628485576,36257.249321059804,low
random,23487.22293263363,23527.552466684094,low
random,13557.730764518303,13561.376677889995,low
random,15287.038632519163,15390.562411006467,low
random,18501.162156975406,18513.867577612713,low
random,19472.1354098742,19502.94244453501,low
random,32879.47911148865,32914.497208152905,low
random,20492.576583788195,20520.869036412005,low
random,28289.42488075561,28379.41306655832,low
random,13868.405483560116,13926.955156576585,low
random,16072.062186549585,16079.219288976117,low
random,33184.42893129096,33220.16367644894,low
random,12427.894696507221,12480.375986539208,low
random,43892.312947090955,43920.01570401006,low
random,23886.726029930876,23912.687907602492,low
random,59425.33257650703,60476.73963592112,low
random,17243.34444997906,17307.661853913727,low
random,11364.189407063206,11396.582744290276,low
random,17783.035044628374,17839.886974948568,low
random,22791.270494456665,22822.45458665957,low
random,18540.374624719476,18554.015962367925,low
random,19440.914525045268,19484.172108012972,low
random,14657.936141421982,14678.11355945241,low
random,19341.677222964205,19562.59092776211,low
random,35298.170843150554,35311.10440666774,low
random,12223.553687119553,12253.39597437844,low
random,16915.840288346346,16983.371825620583,low
random,29132.39475306223,29133.42596899042,low
random,17803.541025107854,17895.267936694083,low
random,48727.33014137318,48762.166426609045,low
random,15342.910722327919,15361.665096623297,low
random,26594.26438149596,26625.951695050702,low
random,16622.330616920004,16640.079705465832,low
random,13604.179819652936,13652.85039437699,low
random,8493.390806780675,8543.128148243417,low
random,24902.294705243807,24925.630747089206,low
random,28635.52302053401,28650.133370898242,low
random,11374.317983204919,11401.175158919901,low
random,26580.701616331542,26690.1956201774,low
random,8717.742764587143,8777.77186102276,low
random,14784.674716761383,14798.618859318716,low
random,16476.731955286486,16549.569428287235,low
random,18204.884282945513,18220.471329015705,low
random,10078.727246858332,10212.296059923281,low
random,9214.342352550784,9227.88749718896,low
random,32761.115835083074,32807.663909370036,low
random,11123.851948608377,11150.047899466204,low
random,14411.284904668184,14492.426528145366,low
random,19665.738327165644,19679.251996757197,low
random,30755.344593827587,30774.27616693976,low
random,9354.51244059669,9377.126843868686,low
random,34327.19719907243,34353.73188181724,low
random,12294.731368760778,12349.38255868696,low
random,12601.67660334281,12744.838050451297,low
random,19477.582140207294,19521.09647910017,low
random,15166.40203121682,15176.04614672824,low
random,32005.979071429898,32035.164864916107,low
random,14240.608104394305,18128.511611951828,low
random,32560.801551056265,32632.50063877063,low
random,15149.696387877535,15216.796692893811,low
random,17203.498435565354,17229.560905829363,low
oracle,19621.19781587726,19646.482754384517,low
oracle,19410.444535460483,19437.68372591786,low
oracle,19580.04312658031,19656.012201182268,low
oracle,9716.315438066953,9809.411880402606,low
oracle,16430.325441973244,16438.403324270635,low
oracle,10937.611187291934,10984.21284729237,low
oracle,8298.66922858294,8335.471284071296,low
oracle,42538.44252102228,42633.52536757919,low
oracle,8385.237999581712,8461.042056466516,low
oracle,13906.22804477595,13924.254379723057,low
oracle,12089.31640933685,12109.685698965211,low
oracle,20523.320094530383,20547.405273465898,low
oracle,17709.7008118954,17804.067597692054,low
oracle,13577.03256971726,13589.463617188927,low
oracle,11979.056323532996,11985.457073311461,low
oracle,7890.593206354356,7931.347840815035,low
oracle,5571.207168165056,5584.32916234386,low
oracle,8731.316581724448,8805.506216404556,low
oracle,14174.228561497437,14254.765452063253,low
oracle,21650.38462386598,21685.176631992064,low
oracle,21574.918001195692,21623.370239703992,low
oracle,9521.706097666889,9529.224330858679,low
oracle,17232.15188084228,17256.420482628535,low
oracle,20275.591322257915,20290.538558464774,low
oracle,21068.530271161362,21080.56194566324,low
oracle,10636.581460124244,10647.340689739704,low
oracle,10824.917058237812,10883.142742598131,low
oracle,37288.66169317047,37320.30452395468,low
oracle,6975.500249034906,6995.3687194218055,low
oracle,8073.228882358168,8088.368371402297,low
oracle,34962.13412466141,35940.30927758855,low
oracle,10717.12426287466,10733.769080929456,low
oracle,15453.975735918139,15507.674319631391,low
oracle,6960.716639760812,7020.877156022341,low
oracle,28702.498287047594,28714.83360001506,low
oracle,26912.569924754273,26951.073739868356,low
oracle,10490.392786554352,10507.600110766136,low
oracle,15886.447547279868,15951.782512790094,low
oracle,19673.22052541966,19719.397611292152,low
oracle,11847.09211480301,11886.330770234232,low
oracle,31214.898542251143,31241.28953083855,low
oracle,26254.369308295685,26283.619863372078,low
oracle,11997.392822806136,12024.2276523882,low
oracle,9878.592604006075,9914.750912881249,low
oracle,7442.018200483263,7495.932353063621,low
oracle,5864.001757070371,5912.02833507576,low
oracle,11455.48288857908,11484.411948357856,low
oracle,20921.72160703428,20940.339154002533,low
oracle,14004.73066174894,14033.953302636986,low
oracle,19952.25344555112,19960.43590297748,low
oracle,20147.828516921145,20162.64827708267,low
oracle,8522.057007641572,8536.913803670195,low
oracle,10898.842331315596,10996.506361420026,low
oracle,31148.121538597345,31159.79728317209,low
oracle,14141.848846647983,14157.932382429186,low
oracle,50867.88269920734,50885.73892914934,low
oracle,30852.32172078526,30884.324286612704,low
oracle,93114.67204795414,93120.66375010676,low
oracle,9517.596353593577,9566.057401805278,low
oracle,6891.43529814017,6911.644038966878,low
oracle,12686.180623915438,12715.727464464686,low
oracle,23315.04680457448,23348.40773679955,low
oracle,6826.762951947062,6952.791624416817,low
oracle,11976.738056313114,12067.30888629888,low
oracle,18318.553108555316,18342.516202950937,low
oracle,10721.253566319141,10743.137987168826,low
oracle,21382.992699944523,21395.399945694007,low
oracle,14475.250546222951,14518.509435646127,low
oracle,20465.519014763922,20473.327697152694,low
oracle,17509.81905533615,17547.50149761569,low
oracle,14607.187993134537,14650.629054831323,low
oracle,7946.521262468053,7970.716847874407,low
oracle,12453.76961072057,12553.606451214975,low
oracle,7201.973382175627,7242.084951337507,low
oracle,10284.525561685537,10299.173270968447,low
oracle,12097.894213852689,12117.642233847546,low
oracle,22852.57742437559,22865.26315803969,low
oracle,18060.09207585152,18151.09729737749,low
oracle,14295.523613000614,14348.121900580329,low
oracle,13407.010343054602,13439.783696904211,low
oracle,9687.725119951085,9701.024599091943,low
oracle,65373.601228864834,65395.722859715504,low
oracle,18705.797783940594,18949.999477702702,low
oracle,6449.763973557491,6459.340916841453,low
oracle,11547.715508008718,11561.9099215743,low
oracle,13748.37119171058,13820.919593636867,low
oracle,16074.84904580761,16082.917159722989,low
oracle,10208.553440487438,25152.418293313825,low
oracle,9941.19157090865,10015.024830263677,low
oracle,12014.617517745583,12027.592475407393,low
oracle,19715.252984914438,19730.541994272702,low
oracle,17057.081390915868,17080.134940788193,low
oracle,15093.774686081022,15136.502940484817,low
oracle,7840.1703284804125,7852.595978681482,low
oracle,12591.636977827924,12594.642056404276,low
oracle,36031.27864259092,36042.97716455502,low
oracle,11197.372164818022,11199.024503619668,low
oracle,25184.267691436697,25439.758768112017,low
oracle,30002.637487172706,30047.894048751972,low
oracle,5464.154950846475,5467.1313209900945,low
oracle,8957.183976211245,9107.195748993081,low
oracle,78566.25354269354,78594.45710733754,low
oracle,17881.942797631997,17892.91526049964,low
oracle,9751.505633892457,9770.09964910741,low
oracle,16251.11316375103,16278.098604257,low
oracle,14216.83956551427,14259.04571662535,low
oracle,13970.593755007572,13988.679294228983,low
oracle,7226.951108430021,7302.335384148118,low
oracle,20819.715612433025,20841.023106738452,low
oracle,15850.807880127293,15875.191720809431,low
oracle,11507.85703761828,18344.674315943936,low
oracle,12795.832877858895,12812.151072591983,low
oracle,12240.969610975297,12308.547089682004,low
oracle,8623.469185707983,8673.020072665196,low
oracle,15075.646767555103,15089.16842882448,low
oracle,20025.614782347177,20050.3201722409,low
oracle,76353.25786465549,76356.77850583878,low
oracle,19361.176051651026,19411.744027724882,low
oracle,14967.573112853115,15045.094596790914,low
oracle,9210.420760026382,9223.20624991613,low
oracle,11442.338700889031,11520.981098721517,low
oracle,6700.449292597136,8323.88816841567,low
oracle,23177.814291154806,23243.104380324177,low
oracle,16126.236072952284,16156.657034943702,low
oracle,70520.0579091189,70547.34589116763,low
oracle,40317.62957116552,40331.18801943801,low
oracle,10699.731249205812,11870.072006128437,low
oracle,21303.344068135157,21417.778893454524,low
oracle,34264.952658484566,34303.42331594374,low
oracle,14364.541867394153,14421.314342548394,low
oracle,6608.257635654468,6644.191456970786,low
oracle,5999.75410523621,6005.903583073334,low
oracle,20066.026500810076,22730.654439543858,low
oracle,12314.579352045172,12350.771026943621,low
oracle,8711.192710931386,8741.620328425633,low
oracle,6486.409664925572,6547.894854897607,low
oracle,8606.155369951146,8645.589201865307,low
oracle,9748.666957861335,9802.250854005917,low
oracle,11963.269130051882,12019.81634963012,low
oracle,18835.705554220665,18851.744485598058,low
oracle,45379.52176468669,45386.58609564326,low
oracle,19090.069378268894,19141.67676693618,low
oracle,8543.867179900775,8685.523254873267,low
oracle,10729.921499885799,11046.085782815735,low
oracle,5668.941477959725,5686.293434092549,low
oracle,6059.643408967564,6085.646926180372,low
oracle,8771.355563818235,8812.290974658536,low
oracle,11643.750239308532,11777.285862842231,low
oracle,12097.114809401919,12161.830226998489,low
oracle,7195.5197685811,7211.241479444123,low
oracle,6601.696822714636,6651.192765476768,low
oracle,15836.051467894102,15862.722658474711,low
oracle,11038.962840000166,11059.540636609263,low
oracle,28287.35881390501,28299.95294725374,low
oracle,15039.567546646473,15063.764665095132,low
oracle,19849.13648369399,19864.522157328407,low
oracle,20843.4499267684,20873.915083130945,low
oracle,16511.911008636667,16549.261781962326,low
oracle,8186.446984327721,8204.956934494086,low
oracle,10564.349293950878,10574.331584167423,low
oracle,5589.8759306315615,5623.704002987227,low
oracle,14246.208536661135,14281.092409932011,low
oracle,6421.169454370812,6519.744982740949,low
oracle,64852.13292772363,64865.58518538909,low
oracle,6743.329140546306,6789.109791756929,low
oracle,16538.264434683348,16553.853935355313,low
oracle,5433.290627617416,5471.638353450702,low
oracle,12391.413760422744,12538.589276895555,low
oracle,9898.651339663309,9928.680883991161,low
oracle,11966.72284983058,11991.911845904255,low
oracle,12889.002841452599,12968.009786889264,low
oracle,7729.803770685931,7786.808192813327,low
oracle,22921.264144030232,22984.972080559615,low
oracle,10595.918930447586,10643.156613391235,low
oracle,6104.598846194106,6113.187164679373,low
oracle,33885.779223344,33892.7458404575,low
oracle,8589.062107799873,8614.095108337504,low
oracle,19954.616001178365,20022.062268681977,low
oracle,17346.91858850875,17373.530422874035,low
oracle,8705.088466592775,8731.121947618078,low
oracle,45110.07320264754,45154.52249715501,low
oracle,7751.646720396925,7760.954812889624,low
oracle,30860.012658180593,30876.784003383847,low
oracle,5633.838718141348,5663.790851490695,low
oracle,5546.682152977121,5559.333558722544,low
oracle,6082.168965717375,6129.219217350585,low
oracle,13247.196434864014,13274.777838978838,low
oracle,6510.806826504566,6590.799534377495,low
oracle,8988.961858330063,9038.007200502441,low
oracle,58686.435328811895,58702.629315862396,low
oracle,20086.92912075913,20125.872962020054,low
oracle,11790.661252572512,11823.962829722735,low
oracle,8976.561247723717,9030.755081993799,low
oracle,11885.4180877073,11895.527185827264,low
oracle,20013.70831761089,20024.692925362237,low
oracle,15079.388568314318,15095.582699264087,low
oracle,4964.685432209921,5018.579461008365,low
oracle,14954.583305484983,15038.81223053793,low
oracle,12013.149371329913,12043.971679462375,low
oracle,13171.471387204945,13209.203282196248,low
SIT-safe,8060.59519788266,8095.050605930233,medium
SIT-safe,12876.344411469565,12890.214279815358,medium
SIT-safe,7312.639286726691,7557.1546360881075,medium
SIT-safe,29196.05021065351,29231.892905720742,medium
SIT-safe,13985.343509076876,14011.728979663088,medium
SIT-safe,12282.695172738766,12307.013540682708,medium
SIT-safe,18530.472246276426,18560.292716366275,medium
SIT-safe,18287.86783852098,18345.403564127177,medium
SIT-safe,37442.23340171093,37513.471178284046,medium
SIT-safe,8856.114423635285,8881.501799055872,medium
SIT-safe,5255.802101832485,5272.7267433934185,medium
