policy,mean_backlog_us,max_backlog_us,load_regime
static-high,7966.027297037784,31267.660861856304,low
static-high,6801.811124081719,12304.968030436663,low
static-high,6367.644325243425,13663.601425474742,low
static-high,10645.671268067137,18591.78833347326,low
static-high,6144.20873496472,11987.68801523582,low
static-high,7757.3989118266645,12778.912130325567,low
static-high,6948.521863589438,25448.65132366796,low
static-high,6489.734407130371,21961.778373292123,low
static-high,10439.2898389972,14464.392924443819,low
static-high,6340.669632031317,28519.94769136788,low
static-high,7706.677256464155,16303.335469404003,low
static-high,7229.7259720822885,25107.259257067228,low
static-high,6505.428793005148,17201.17256697605,low
static-high,10365.089156968288,12472.410706640192,low
static-high,6125.432880890026,9597.541576845222,low
static-high,7900.143216033788,20301.9033539074,low
static-high,6830.171258793618,15365.678944023093,low
static-high,6579.989202164631,36072.60717783065,low
static-high,10651.960733561653,26532.2185855133,low
static-high,6299.9854859246925,42842.20555575157,low
static-high,7901.331635672869,24762.55813046359,low
static-high,6919.612966200905,12002.681237272569,low
static-high,6343.734511333423,14584.722620242275,low
static-high,10617.72849842418,26775.651030999026,low
static-high,6179.453463100491,9315.165742192534,low
static-high,7710.242867404375,16033.235007651616,low
static-high,7010.766763173406,17981.33492814703,low
static-high,6555.182649550378,17440.00345938909,low
static-high,10462.80673323256,22597.421683051798,low
static-high,6204.76517560263,16869.71634233743,low
static-high,7925.150428967413,22782.591556427535,low
static-high,6837.819139215652,21391.083173013525,low
static-high,6475.171930764707,27885.372444398236,low
static-high,10770.659567071463,39417.54133274546,low
static-high,6122.351504979187,12595.397621236043,low
static-high,7823.522933488742,17985.072168550454,low
static-high,7017.8770632429605,24987.000949651527,low
static-high,6387.019770783717,12221.273082014406,low
static-high,10517.132012393087,24075.995189572684,low
static-high,6273.689081864435,16097.233085926506,low
static-high,7686.099456251695,12908.267029471695,low
static-high,7059.777424760133,36404.88668988808,low
static-high,6661.0671003847365,17172.193465701363,low
static-high,10438.91544339038,18812.877745463047,low
static-high,6166.6288860639015,20222.091557763168,low
static-high,7848.954150674848,12144.401106984005,low
static-high,6948.267597446311,25449.091284340597,low
static-high,6326.006354853948,13964.578592163452,low
static-high,10631.672188795781,18766.977999516646,low
static-high,6246.82398191151,26957.607316795213,low
static-high,7738.387118738507,13183.22416455415,low
static-high,6926.68887553649,13646.544585797004,low
static-high,6402.944797640121,17139.04044064792,low
static-high,10482.722216770213,27001.499086034833,low
static-high,6411.8813876637205,34647.00499394699,low
static-high,7737.06364875203,16532.67919462605,low
static-high,6974.009598197284,13859.86738843951,low
static-high,6536.201857346162,10512.62419638387,low
static-high,10397.319442533675,18804.072872207733,low
static-high,6095.448002612906,8943.249677495332,low
static-high,8074.021994344503,39704.62504403549,low
static-high,6835.591501751308,12776.72424813034,low
static-high,6445.904957641897,38764.270802387735,low
static-high,10665.622407703604,17879.27445907006,low
static-high,6201.437867929127,26335.0628852651,low
static-high,7809.193182685958,20526.195587432827,low
static-high,6980.878023404641,23980.7299358304,low
static-high,6385.461746737683,13450.181999444263,low
static-high,10505.058171955836,17880.023527357727,low
SIT-safe,3954.572007632918,74325.84915621608,medium
SIT-safe,5612.14280787643,8392.518569704029,medium
SIT-safe,4923.079641822029,36693.023326987866,medium
SIT-safe,5573.650693384967,14190.22540488484,medium
SIT-safe,4752.404624206858,18995.512078951608,medium
SIT-safe,3496.4962551198482,9655.258613688115,medium
SIT-safe,5673.413053387221,9251.619641155761,medium
SIT-safe,4897.806066606713,29652.618373038946,medium
SIT-safe,5884.334918798313,38403.53886122693,medium
SIT-safe,4640.192919529226,13758.170477917185,medium
SIT-safe,3371.5484609614473,10903.17167617513,medium
SIT-safe,6155.913809885025,34904.12831332517,medium
SIT-safe,5027.4741350393915,36889.27343082358,medium
SIT-safe,5451.772713416921,17848.709442462234,medium
SIT-safe,4611.172474269797,7309.77395015012,medium
SIT-safe,3581.8285131581015,17023.982270153356,medium
SIT-safe,5709.028357285129,15335.446081790724,medium
SIT-safe,4688.161721951326,10432.347443511419,medium
SIT-safe,5411.086199581552,9325.149761874462,medium
SIT-safe,4613.88141781213,14290.633930542506,medium
SIT-safe,3516.2478703499523,8835.65424007515,medium
SIT-safe,6054.920203900222,59054.648391767885,medium
SIT-safe,4579.312611469577,10092.74351982819,medium
SIT-safe,5769.430434457699,25306.553935889504,medium
SIT-safe,4681.176891214865,12248.596416957676,medium
SIT-safe,3418.794748657392,15877.18938732805,medium
SIT-safe,5966.553152595703,24734.525264539057,medium
SIT-safe,4752.93968780509,23761.64616343996,medium
SIT-safe,5463.985657718159,19015.652672543714,medium
SIT-safe,4644.8803498343195,12234.75550944818,medium
SIT-safe,3445.750142991071,11680.357775329088,medium
SIT-safe,5921.227285780458,17950.966091754963,medium
SIT-safe,4820.7484319302575,28438.207133910386,medium
SIT-safe,5624.194357352189,19590.57505150477,medium
SIT-safe,5674.465654155481,79529.5908017361,medium
SIT-safe,3549.907842463726,18510.476258975425,medium
SIT-safe,5912.4577171655155,40455.37186896021,medium
SIT-safe,4585.300601024581,10214.064971964108,medium
SIT-safe,5567.833882331064,10328.515144723875,medium
SIT-safe,5000.076875672073,46592.251137884334,medium
SIT-safe,3289.3422440743584,9105.00194824976,medium
SIT-safe,5783.460479458594,12062.274310402514,medium
SIT-safe,4628.5097722445325,9230.907637410564,medium
SIT-safe,5555.670951042052,22004.913369141053,medium
SIT-safe,4997.390044546933,32221.780032000446,medium
SIT-safe,3661.5826019236224,22007.75818074579,medium
SIT-safe,5646.115166613418,12532.983545479437,medium
SIT-safe,4663.559075048711,7887.990023715072,medium
SIT-safe,5529.015320586666,16725.760432818555,medium
SIT-safe,4495.040308765758,9009.035861234122,medium
SIT-safe,3462.3451950659364,7587.415776860376,medium
SIT-safe,5589.570743290978,7199.452662699739,medium
SIT-safe,4725.784132532564,20125.764813620714,medium
SIT-safe,5708.221286103275,12839.948848292814,medium
SIT-safe,4678.20556009018,20199.968788822385,medium
SIT-safe,3485.7371048252485,16796.59058639611,medium
SIT-safe,5998.7765794653515,18373.257248245412,medium
SIT-safe,4524.614026912367,7930.328414132993,medium
SIT-safe,5290.370482876554,14208.367009654467,medium
SIT-safe,4657.308306432359,8779.145766668604,medium
SIT-safe,3329.5569776071466,9677.30857122293,medium
SIT-safe,5810.705103226184,16422.591296128812,medium
SIT-safe,4638.9484981528485,9542.478180542705,medium
SIT-safe,5452.0526598911065,8576.368270694977,medium
SIT-safe,4598.898731130533,11381.97591357131,medium
SIT-safe,3555.383435656094,9978.16805162502,medium
SIT-safe,5746.990239135181,11076.07628681243,medium
SIT-safe,4653.053907974257,17072.502858492197,medium
SIT-safe,6112.004745627238,64443.68315012031,medium
SIT-safe,4667.685506801479,18562.384855911136,medium
SIT-safe,3395.1055449401465,14344.501642800285,medium
SIT-safe,5852.952179985079,14303.716495221306,medium
SIT-safe,4606.434928610517,14503.525735409581,medium
SIT-safe,5511.603802138647,29129.76153826501,medium
SIT-safe,5186.455461218111,35801.06233897235,medium
SIT-safe,3381.100035913246,18945.230030777457,medium
SIT-safe,5633.270211071465,11325.274489691656,medium
SIT-safe,4818.425458065594,12066.282136167109,medium
SIT-safe,5573.693788691802,16917.991980982915,medium
SIT-safe,4604.685109635014,18396.890112434106,medium
SIT-safe,3935.973117571805,34557.43653991574,medium
SIT-safe,5682.851677596468,13938.246386465267,medium
SIT-safe,4565.038085158298,11356.619480680907,medium
SIT-safe,5858.967526617264,18903.800680952118,medium
SIT-safe,4624.341922570024,14069.591363028972,medium
SIT-safe,3390.28377902837,11446.580690078641,medium
SIT-safe,5864.519271518988,21936.99781857198,medium
SIT-safe,4698.465071158167,16861.174837131766,medium
SIT-safe,5261.005354063203,8690.245709214476,medium
SIT-safe,4757.856051603982,18227.29821683877,medium
SIT-safe,3369.3144103735563,7179.648665638524,medium
SIT-safe,5764.740715507457,15815.456058660711,medium
SIT-safe,4662.38086463584,9267.768821403617,medium
SIT-safe,5499.892010149064,9227.361909346553,medium
SIT-safe,4518.549837397307,10928.843504474673,medium
SIT-safe,4121.694050585516,73588.4376696272,medium
SIT-safe,6169.194892168481,26913.61693539546,medium
SIT-safe,4556.784700825567,11182.914843095,medium
SIT-safe,6151.7827195897935,18593.893101739115,medium
SIT-safe,4657.076507710436,13559.272854016512,medium
SIT-safe,3295.716830777333,6532.168416468667,medium
SIT-safe,5960.268008533565,14197.683753906458,medium
SIT-safe,5093.46674038921,27647.843743627513,medium
SIT-safe,5360.227496880103,11129.482049609418,medium
SIT-safe,4686.955797410327,11967.322741632408,medium
SIT-safe,3466.1723978442546,23353.6646830853,medium
SIT-safe,5729.985205685672,13576.874907569261,medium
SIT-safe,4701.9634949958245,14446.111231419862,medium
SIT-safe,5485.887054497409,11489.315636255662,medium
SIT-safe,4607.318388125596,11403.465618275339,medium
SIT-safe,3494.9286038551327,8698.886363437603,medium
SIT-safe,5873.55147595914,21464.846758906642,medium
SIT-safe,4581.779575699212,15923.772657970898,medium
SIT-safe,5764.097654432355,18832.05446595139,medium
SIT-safe,4699.6514136040305,17264.348972848675,medium
SIT-safe,3703.0859594305866,35605.096564548556,medium
SIT-safe,6009.518732977931,17698.324808786914,medium
SIT-safe,4990.652357716659,20272.007217012695,medium
SIT-safe,5705.74552349503,46094.49957826692,medium
SIT-safe,4996.259911784002,35731.418702262396,medium
SIT-safe,3325.8702468460597,8404.931870762895,medium
SIT-safe,5823.185337242537,15149.054892305401,medium
SIT-safe,4674.472052689605,14720.661711494002,medium
SIT-safe,5782.355135026384,35449.09391212021,medium
SIT-safe,4552.092935704111,11196.472414732503,medium
SIT-safe,3698.131280758786,14375.117384094308,medium
SIT-safe,5829.331929514775,23422.76050780306,medium
SIT-safe,4608.237845281902,10133.589559072629,medium
SIT-safe,5933.9959475769065,21267.189252268057,medium
SIT-safe,4576.561634479006,11241.323143836751,medium
SIT-safe,3276.9186609502062,9343.029689393155,medium
SIT-safe,6211.462564234414,27218.846598267206,medium
SIT-safe,4923.700278628024,15773.942237100768,medium
SIT-safe,5715.932057484176,26652.477346981934,medium
SIT-safe,4722.840933780813,9797.19549025585,medium
SIT-safe,3400.053961415232,7350.596886860032,medium
SIT-safe,5615.989289862781,9577.945115646085,medium
SIT-safe,4770.46817297774,18914.03247367531,medium
SIT-safe,5430.43132435846,15870.699318194878,medium
SIT-safe,4678.242025812079,16897.677021572745,medium
SIT-safe,3560.488742251198,11147.263597390614,medium
SIT-safe,5681.396614938985,11058.014564579615,medium
SIT-safe,4554.380806249889,12861.066913064424,medium
SIT-safe,5650.048299788857,9393.120182061655,medium
SIT-safe,4579.3768974492195,14930.114535651112,medium
SIT-safe,3424.73051711212,16909.49489713559,medium
SIT-safe,5855.600139502227,12966.46698810975,medium
SIT-safe,4528.627921329039,6849.805969012319,medium
SIT-safe,5409.78842377745,16032.786017884035,medium
SIT-safe,4974.8289488663695,36052.12529799584,medium
SIT-safe,3744.802966756166,26116.746807322954,medium
SIT-safe,6022.711972788963,23617.107812928094,medium
SIT-safe,4995.515628828397,17445.373102218495,medium
SIT-safe,6148.151494732881,59635.92721775372,medium
SIT-safe,4582.685543593215,18514.42100382966,medium
SIT-safe,3624.5091169188927,11054.736996913358,medium
SIT-safe,6154.015146956775,30137.814537507365,medium
SIT-safe,4680.331322151617,21014.947907979687,medium
SIT-safe,5755.550706840992,19519.967508567323,medium
SIT-safe,4659.934029630753,26494.279995383637,medium
SIT-safe,3349.397533489948,12001.407839650288,medium
SIT-safe,5829.723800692199,12366.41028543457,medium
SIT-safe,4756.527500008348,20209.68368824186,medium
SIT-safe,5495.8388674773,17050.777466509317,medium
SIT-safe,4653.255695773026,12361.728167482186,medium
SIT-safe,3674.207403115148,31025.785266642895,medium
SIT-safe,5895.91431256004,17143.477659967903,medium
SIT-safe,4742.356395406244,14766.342307521896,medium
SIT-safe,5577.358570179854,9465.075346747704,medium
SIT-safe,5070.401758526927,35985.95429437788,medium
SIT-safe,3376.735323880524,5979.363562167131,medium
SIT-safe,5742.706642205674,12502.279838668503,medium
SIT-safe,4950.694020914232,25693.417699572397,medium
SIT-safe,5764.568593672758,24390.7781463032,medium
SIT-safe,4452.43375759545,5966.554389293073,medium
SIT-safe,3460.8199523082385,23576.02164721078,medium
SIT-safe,5896.933714973484,14083.645013293863,medium
SIT-safe,4693.377790844401,15658.438693850941,medium
